0.19034,0.61585
0.22610,0.61585
0.24249,0.61585
0.25590,0.61585
0.27229,0.62037
0.31848,0.62037
0.33189,0.62037
0.34828,0.62037
0.40788,0.62037
0.42576,0.62490
0.43321,0.62490
0.48387,0.63093
0.49877,0.63093
0.50771,0.63093
0.52410,0.63395
0.52261,0.63395
0.52261,0.63395
